2025-06-08 09:06:03,451 [Worker-12: Launching Executing clean in D__CDAC-Project_backend-crypto_crypto-trading-platform] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: D:\sts-4.30.0.RELEASE\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-transport-file-1.9.22.jar
2025-06-08 09:06:03,451 [Worker-12: Launching Executing clean in D__CDAC-Project_backend-crypto_crypto-trading-platform] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: D:\sts-4.30.0.RELEASE\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-transport-http-1.9.22.jar
2025-06-08 09:06:03,451 [Worker-12: Launching Executing clean in D__CDAC-Project_backend-crypto_crypto-trading-platform] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: D:\sts-4.30.0.RELEASE\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-transport-wagon-1.9.22.jar
2025-06-08 09:06:03,451 [Worker-12: Launching Executing clean in D__CDAC-Project_backend-crypto_crypto-trading-platform] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: D:\sts-4.30.0.RELEASE\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-util-1.9.22.jar
2025-06-08 09:06:03,451 [Worker-12: Launching Executing clean in D__CDAC-Project_backend-crypto_crypto-trading-platform] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: D:\sts-4.30.0.RELEASE\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-settings-3.9.9.jar
2025-06-08 09:06:03,452 [Worker-12: Launching Executing clean in D__CDAC-Project_backend-crypto_crypto-trading-platform] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: D:\sts-4.30.0.RELEASE\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-settings-builder-3.9.9.jar
2025-06-08 09:06:03,452 [Worker-12: Launching Executing clean in D__CDAC-Project_backend-crypto_crypto-trading-platform] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: D:\sts-4.30.0.RELEASE\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-shared-utils-3.4.2.jar
2025-06-08 09:06:03,452 [Worker-12: Launching Executing clean in D__CDAC-Project_backend-crypto_crypto-trading-platform] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: D:\sts-4.30.0.RELEASE\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\org.eclipse.sisu.inject-0.9.0.M3.jar
2025-06-08 09:06:03,452 [Worker-12: Launching Executing clean in D__CDAC-Project_backend-crypto_crypto-trading-platform] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: D:\sts-4.30.0.RELEASE\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\org.eclipse.sisu.plexus-0.9.0.M3.jar
2025-06-08 09:06:03,452 [Worker-12: Launching Executing clean in D__CDAC-Project_backend-crypto_crypto-trading-platform] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: D:\sts-4.30.0.RELEASE\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-build-api-0.0.7.jar
2025-06-08 09:06:03,452 [Worker-12: Launching Executing clean in D__CDAC-Project_backend-crypto_crypto-trading-platform] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: D:\sts-4.30.0.RELEASE\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-build-api-1.2.0.jar
2025-06-08 09:06:03,452 [Worker-12: Launching Executing clean in D__CDAC-Project_backend-crypto_crypto-trading-platform] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: D:\sts-4.30.0.RELEASE\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-cipher-2.0.jar
